timestamp,ip_address,access_token,http_method,invoke_path,cookie,accept,content_type,x_forwarded_for,user_agent,response_code
2020-03-18 13:55:16.633605,134.170.186.43,aed3e954-d1d9-3be5-a320-76ecb2b3179d,GET,map/1/menu,JSESSIONID=pn8d6f1frz6o0zdoelqrid2eycovdlq,application/json,application/json,134.170.186.43,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; SV1; .NET CLR 2.0.50727; InfoPath.2)",200
2020-03-18 13:55:16.634434,96.43.186.199,f17b0f69-c142-3c46-8c9c-cf807eaeaafa,GET,map/1/menu,JSESSIONID=077l2o26ja4ceey9qozf5qk28sj75ka,application/json,application/json,96.43.186.199,"Mozilla/5.0 (Windows; U; MSIE 7.0; Windows NT 6.0; en-US)",200
2020-03-18 13:55:16.637889,185.3.231.116,2ea01551-216b-357b-b5dc-abf502900e46,GET,places/1/menu,JSESSIONID=q22c55fajofuuz33uyv9u5ep4s0khet,application/json,application/json,185.3.231.116,"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/4.0.219.6 Safari/532.1",200
2020-03-18 13:55:16.642091,173.215.185.251,5dffb3cb-ff11-3758-a98d-68177455e57c,GET,weather/1/menu,JSESSIONID=wn657rmz154sjwuouyxhafc71idxhk6,application/json,application/json,173.215.185.251,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Win64; x64; Trident/4.0)",200
2020-03-18 13:55:16.644149,146.120.199.41,a2188858-3e47-3a87-8772-884f5c9cc984,GET,cricket/1/menu,JSESSIONID=3k9jvdk6lm4o8tms2yyssfz0btzh3bz,application/json,application/json,146.120.199.41,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; SV1; .NET CLR 2.0.50727; InfoPath.2)",200
2020-03-18 13:55:16.644242,197.214.243.142,0f3a00ab-cb5f-3b22-84ca-70ca6960606e,GET,map/1/menu,JSESSIONID=fmgrhmxr7epmtbe0xwnb4n8b73eibxx,application/json,application/json,197.214.243.142,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; InfoPath.2)",200
2020-03-18 13:55:16.648343,49.156.2.117,1789b4a1-8909-3e0d-b682-8f16908d61d8,GET,news/1/menu,JSESSIONID=sr63lmlulzm4f954s6di4drbh0q0q2i,application/json,application/json,49.156.2.117,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.1.1) Gecko/20090718 Firefox/3.5.1",200
2020-03-18 13:55:16.654641,196.216.160.97,6adf8a3b-3801-3594-9616-657d5e484d38,GET,map/1/menu,JSESSIONID=wbolfvra6sb31k95hh635cmj5041joq,application/json,application/json,196.216.160.97,"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/4.0.219.6 Safari/532.1",200
2020-03-18 13:55:16.656280,188.214.59.111,653dcbb9-68e8-30dd-96f0-5024527c7130,GET,news/1/menu,JSESSIONID=0xjih86h3lo5odbqovdflpwq0xosm51,application/json,application/json,188.214.59.111,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/4.0; SLCC1; .NET CLR 2.0.50727; .NET CLR 1.1.4322; .NET CLR 3.5.30729; .NET CLR 3.0.30729)",200
2020-03-18 13:55:16.659435,190.175.26.108,f4d7cbbe-d3dc-3d72-a943-cfee37165520,GET,map/1/menu,JSESSIONID=4jbqeedlar95ahn4wbni8dveytmkxcj,application/json,application/json,190.175.26.108,"Mozilla/4.0 (compatible; MSIE 6.1; Windows XP)",200
2020-03-18 13:55:16.670026,110.5.113.78,a8e919cc-e02b-36c4-8efd-f1e72da093df,GET,places/1/menu,JSESSIONID=zek6difmkgjfecz4gq7ghv0qzwrvojn,application/json,application/json,110.5.113.78,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Win64; x64; Trident/4.0)",200
2020-03-18 13:55:16.682065,205.214.207.108,45819f32-5ab7-302b-b6c7-d90d0be4da4c,GET,cricket/1/menu,JSESSIONID=h3tdcrmuilo99wzfgmyxkh3acy35d7x,application/json,application/json,205.214.207.108,"Mozilla/5.0 (Windows; U; Windows NT 5.2; en-US; rv:1.9.1.3) Gecko/20090824 Firefox/3.5.3 (.NET CLR 3.5.30729)",200
2020-03-18 13:55:16.693387,203.0.81.78,618d0e7d-8765-3701-b549-5f6c2ce17d81,GET,cricket/1/menu,JSESSIONID=6wlif6uzz5xjm8vf48373y6dwv7i80i,application/json,application/json,203.0.81.78,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en; rv:1.9.1.3) Gecko/20090824 Firefox/3.5.3 (.NET CLR 3.5.30729)",200
2020-03-18 13:55:16.696815,27.114.184.254,e317d215-8ab9-384e-b4a2-46ec950cf40b,GET,news/1/menu,JSESSIONID=yauba8wokvara390j28cu69nqqizfgj,application/json,application/json,27.114.184.254,"Mozilla/5.0 (Windows; U; MSIE 7.0; Windows NT 6.0; en-US)",200
2020-03-18 13:55:16.699313,65.48.252.219,669f6c6b-ae40-34ab-8055-11c4f0bbb23c,GET,map/1/menu,JSESSIONID=5bkgnd40y3bjg5lk28btya8yflmt736,application/json,application/json,65.48.252.219,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.1.1) Gecko/20090718 Firefox/3.5.1",200
2020-03-18 13:55:16.699339,217.15.124.207,7a4a0f9e-99f9-38b0-8465-3199fe169ef3,GET,cricket/1/menu,JSESSIONID=y65g2dzezq5f600bjwqi7vjn80puett,application/json,application/json,217.15.124.207,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Win64; x64; Trident/4.0)",200
2020-03-18 13:55:16.705639,88.14.198.196,b7c347ce-7791-3a20-ac93-1b6b90fa31cd,GET,cricket/1/menu,JSESSIONID=j0i09588jrh38osqyp1ojne3v6w861a,application/json,application/json,88.14.198.196,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; InfoPath.2)",200
2020-03-18 13:55:16.708328,203.0.65.172,8493e6c0-86e0-3958-ad78-885100115933,GET,places/1/menu,JSESSIONID=txf6ohaijug14cvio30abi4f6nyim4i,application/json,application/json,203.0.65.172,"Opera/9.80 (Windows NT 5.2; U; ru) Presto/2.5.22 Version/10.51",200
2020-03-18 13:55:16.711735,203.17.240.7,9486e6e1-0c4b-3953-8c0c-efb5b8c2f976,GET,news/1/menu,JSESSIONID=doqjxp006ik0vpdhn4fjodzkxcbjd30,application/json,application/json,203.17.240.7,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Win64; x64; Trident/4.0)",200
2020-03-18 13:55:16.716054,197.249.79.102,8d72c5e5-c5d4-3ae4-b2b9-d65eb0c172c5,GET,places/1/menu,JSESSIONID=nzvgkpn5v27i02il0h1gy23eo6d6lk9,application/json,application/json,197.249.79.102,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/4.0; SLCC1; .NET CLR 2.0.50727; .NET CLR 1.1.4322; .NET CLR 3.5.30729; .NET CLR 3.0.30729)",200
2020-03-18 13:55:16.718370,23.205.111.149,6c67d131-3090-3b5f-a18e-599a6998e6fb,GET,map/1/menu,JSESSIONID=ez8lp4yrxwenj9j38l7b8tbmahmbvpp,application/json,application/json,23.205.111.149,"Mozilla/5.0 (Windows; U; Windows NT 5.2; en-US; rv:1.9.1.3) Gecko/20090824 Firefox/3.5.3 (.NET CLR 3.5.30729)",200
2020-03-18 13:55:16.726938,41.86.231.111,c8faa1e6-8cde-3814-b954-d11139d0dd73,GET,places/1/menu,JSESSIONID=ap660ewirt552js122h9azzwof88opk,application/json,application/json,41.86.231.111,"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/4.0.219.6 Safari/532.1",200
2020-03-18 13:55:16.728258,203.16.222.2,dd191552-a578-3440-8047-3390a3901919,GET,map/1/menu,JSESSIONID=dwsqv2i9s558migqixq6d77sp2dmfd9,application/json,application/json,203.16.222.2,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.1.1) Gecko/20090718 Firefox/3.5.1",200
2020-03-18 13:55:16.749740,200.107.235.90,08b74ad0-8437-3815-a128-a7bc10a830a7,GET,cricket/1/menu,JSESSIONID=2evi4z5c81euzhbpfvmdzexmndch199,application/json,application/json,200.107.235.90,"Opera/9.80 (Windows NT 5.2; U; ru) Presto/2.5.22 Version/10.51",200
2020-03-18 13:55:16.752350,192.52.200.116,e01a22d6-fe24-312c-b520-1968031088b0,GET,news/1/menu,JSESSIONID=wn5kn3dyklk5shlmxmikkf3c43sfjtt,application/json,application/json,192.52.200.116,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en; rv:1.9.1.3) Gecko/20090824 Firefox/3.5.3 (.NET CLR 3.5.30729)",200
2020-03-18 13:55:16.752814,41.136.252.174,1321a572-eb5c-3c82-87d5-87c371b2a658,GET,places/1/menu,JSESSIONID=tuujgjyf7wrlct23s72pgccxuw6wnwu,application/json,application/json,41.136.252.174,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Win64; x64; Trident/4.0)",200
2020-03-18 13:55:16.759149,141.155.175.140,d5f8a7fd-2c19-3626-ac01-bad2fbd4daab,GET,news/1/menu,JSESSIONID=mo2tohs3e8ff0jnpk5a0eda22fcgjun,application/json,application/json,141.155.175.140,"Mozilla/4.0 (compatible; MSIE 6.1; Windows XP)",200
2020-03-18 13:55:16.761578,93.99.217.51,f67d3cea-d443-385c-8881-ded42757911e,GET,map/1/menu,JSESSIONID=5l1wl2v0n61za1xzk7p2of7u8v48mpe,application/json,application/json,93.99.217.51,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/4.0; SLCC1; .NET CLR 2.0.50727; .NET CLR 1.1.4322; .NET CLR 3.5.30729; .NET CLR 3.0.30729)",200
2020-03-18 13:55:16.765617,178.245.221.63,96b7a9d9-3a65-3335-8e3b-48b25e3afe7b,GET,map/1/menu,JSESSIONID=0ey01qjx33plb1x54yespvzk49oyge1,application/json,application/json,178.245.221.63,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; InfoPath.2)",200
2020-03-18 13:55:16.767604,46.164.43.99,b616ac41-a6f7-34a0-92d6-3b3549973201,GET,news/1/menu,JSESSIONID=x6wlzol8nvb9z4uk3ggge7mbn7etp7b,application/json,application/json,46.164.43.99,"Opera/9.80 (Windows NT 5.2; U; ru) Presto/2.5.22 Version/10.51",200
2020-03-18 13:55:16.771188,86.19.77.183,4c20ec91-3c84-3b58-bbee-c0a9683fb1dc,GET,news/1/menu,JSESSIONID=ud894y963mvh5azoojnb7islhnad6zb,application/json,application/json,86.19.77.183,"Mozilla/5.0 (X11; U; Linux x86_64; en-US; rv:1.9.1.3) Gecko/20090913 Firefox/3.5.3",200
2020-03-18 13:55:16.772119,62.4.47.150,b29f6727-3880-324c-98e1-1bdfee87a6d1,GET,cricket/1/menu,JSESSIONID=w490r75zl4b06f6zp1e1fy2jgyhxx28,application/json,application/json,62.4.47.150,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Win64; x64; Trident/4.0)",200
2020-03-18 13:55:16.774270,63.229.186.157,1b495d94-4e58-3d56-bca7-577dbb696ec2,GET,map/1/menu,JSESSIONID=ubct4zd66vu4ncasvsdzzzsf229xfd7,application/json,application/json,63.229.186.157,"Mozilla/5.0 (Windows; U; MSIE 7.0; Windows NT 6.0; en-US)",200
2020-03-18 13:55:16.778786,202.59.7.173,a8777f45-bd85-3a33-9e37-b5649f5b859c,GET,map/1/menu,JSESSIONID=y90vw4qcutwzy0lisy7wj1oes43hecn,application/json,application/json,202.59.7.173,"Mozilla/4.0 (compatible; MSIE 6.1; Windows XP)",200
2020-03-18 13:55:16.783475,111.220.120.131,26998cb4-cc33-3b87-8497-65f36d81a338,GET,places/1/menu,JSESSIONID=1e5la198aq9g4i53eadli28h9ffud24,application/json,application/json,111.220.120.131,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; InfoPath.2)",200
2020-03-18 13:55:16.783856,90.133.75.24,ea23e5e9-d478-3caf-85ae-865c5f88d468,GET,places/1/menu,JSESSIONID=o95etufroexrcll04bpm0z77cibk460,application/json,application/json,90.133.75.24,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.1.1) Gecko/20090718 Firefox/3.5.1",200
2020-03-18 13:55:16.784084,192.203.232.252,1a909e22-c66d-3469-b32c-8ca337a84df3,GET,cricket/1/menu,JSESSIONID=u1qvec99opu28qazxpsq8gk51dhr8hn,application/json,application/json,192.203.232.252,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; InfoPath.2)",200
2020-03-18 13:55:16.788045,31.148.208.118,4ef66850-2eca-3d0a-94ff-b8aa4f904cfe,GET,places/1/menu,JSESSIONID=1p40mx41y3sjsm4431mnl85z84285w5,application/json,application/json,31.148.208.118,"Mozilla/5.0 (X11; U; Linux x86_64; en-US; rv:1.9.1.3) Gecko/20090913 Firefox/3.5.3",200
2020-03-18 13:55:16.790062,105.15.95.216,91b79fa4-5fc7-35b9-bcf8-ec1c025b6db9,GET,cricket/1/menu,JSESSIONID=zleubctb9ihp05ulq02gwclsk2hz3fe,application/json,application/json,105.15.95.216,"Mozilla/5.0 (Windows; U; MSIE 7.0; Windows NT 6.0; en-US)",200
2020-03-18 13:55:16.790231,36.67.224.221,cbdeeebc-3254-3052-9899-6ffae911734f,GET,places/1/menu,JSESSIONID=080c1xi8i116mvgpr2akayvq6aptlbj,application/json,application/json,36.67.224.221,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/4.0; SLCC1; .NET CLR 2.0.50727; .NET CLR 1.1.4322; .NET CLR 3.5.30729; .NET CLR 3.0.30729)",200
2020-03-18 13:55:16.794774,79.117.160.75,c86f22b0-70c8-3858-ac54-687378323d9b,GET,map/1/menu,JSESSIONID=9qttyqidd0heetn2625m9w6a8tw0fvw,application/json,application/json,79.117.160.75,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; SV1; .NET CLR 2.0.50727; InfoPath.2)",200
2020-03-18 13:55:16.794799,192.87.29.226,ce212aef-7695-3ae1-a950-ba0e382c16ae,GET,map/1/menu,JSESSIONID=lc8pxoslfu713jgz9s6ms5muyd9mzi1,application/json,application/json,192.87.29.226,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en; rv:1.9.1.3) Gecko/20090824 Firefox/3.5.3 (.NET CLR 3.5.30729)",200
2020-03-18 13:55:16.798660,96.43.167.99,d214e6c3-9f0d-3be4-958c-b55bd3449d11,GET,map/1/menu,JSESSIONID=ir558abwncwq1yphjqo7vi4hz4tswer,application/json,application/json,96.43.167.99,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en; rv:1.9.1.3) Gecko/20090824 Firefox/3.5.3 (.NET CLR 3.5.30729)",200
2020-03-18 13:55:16.801000,212.120.244.109,2ea82e96-c39d-349f-8050-6f0c05370c45,GET,places/1/menu,JSESSIONID=sc4luj2jcw3w1omevrjyapjrpihg89y,application/json,application/json,212.120.244.109,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Win64; x64; Trident/4.0)",200
2020-03-18 13:55:16.805469,183.15.238.11,b231cab6-06c6-3a4b-a792-d646161791a4,GET,map/1/menu,JSESSIONID=tgret4ja4p358rb5ok1hxaxk2ip9c4r,application/json,application/json,183.15.238.11,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; SV1; .NET CLR 2.0.50727; InfoPath.2)",200
2020-03-18 13:55:16.807258,169.255.73.107,973e2269-dde2-31f4-9297-7eb29c9614d1,GET,map/1/menu,JSESSIONID=j4n4c6oljygrkhje7jh5w07k3hmum3a,application/json,application/json,169.255.73.107,"Mozilla/5.0 (Windows; U; Windows NT 5.2; en-US; rv:1.9.1.3) Gecko/20090824 Firefox/3.5.3 (.NET CLR 3.5.30729)",200
2020-03-18 13:55:16.812218,46.226.111.33,9d95806e-bbd1-39a7-8ad2-0402c94c2c4f,GET,cricket/1/menu,JSESSIONID=xy17mmgee1u3y72ds7eud9omicwdbtx,application/json,application/json,46.226.111.33,"Opera/9.80 (Windows NT 5.2; U; ru) Presto/2.5.22 Version/10.51",200
2020-03-18 13:55:16.813747,103.197.178.51,f082eaa3-15e5-3327-a5b9-b39d8cedd4dd,GET,cricket/1/menu,JSESSIONID=5enp94mvoybdfnjbu8nr7ndop8ozyt1,application/json,application/json,103.197.178.51,"Mozilla/5.0 (Windows; U; MSIE 7.0; Windows NT 6.0; en-US)",200
2020-03-18 13:55:16.815160,86.123.120.74,7083f3e3-f79a-3910-94b0-158ac95f2ad9,GET,cricket/1/menu,JSESSIONID=8w7p201ho7uo6l5776sha6pec2gosso,application/json,application/json,86.123.120.74,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.1.1) Gecko/20090718 Firefox/3.5.1",200
2020-03-18 13:55:16.819015,89.101.220.247,20f89816-71f5-3b0f-a5fc-afba7c9f4774,GET,map/1/menu,JSESSIONID=bckmgcyap9cehylcsd4dvixuw9x1n59,application/json,application/json,89.101.220.247,"Opera/9.80 (Windows NT 5.2; U; ru) Presto/2.5.22 Version/10.51",200
2020-03-18 13:55:16.821588,49.144.57.203,a5e5a142-04b6-3bc3-87cc-71a21238734e,GET,places/1/menu,JSESSIONID=8q0aapzrdmfhiv2d7kxu1rrumruv0i6,application/json,application/json,49.144.57.203,"Opera/9.80 (Windows NT 5.2; U; ru) Presto/2.5.22 Version/10.51",200
2020-03-18 13:55:16.824475,105.153.208.60,93875373-c230-3ecd-9d05-0f2e3c868479,GET,map/1/menu,JSESSIONID=yxb9pyazx96mk5ld72lkrgwnk01qsu2,application/json,application/json,105.153.208.60,"Mozilla/5.0 (Windows; U; Windows NT 5.2; en-US; rv:1.9.1.3) Gecko/20090824 Firefox/3.5.3 (.NET CLR 3.5.30729)",200
2020-03-18 13:55:16.827737,37.48.13.69,5a53765f-2ba0-39f0-9145-c2428fafffd6,GET,map/1/menu,JSESSIONID=zmsmyq76u344nq5tv66ke4q6hm49p6o,application/json,application/json,37.48.13.69,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/4.0; SLCC1; .NET CLR 2.0.50727; .NET CLR 1.1.4322; .NET CLR 3.5.30729; .NET CLR 3.0.30729)",200
2020-03-18 13:55:16.828429,77.58.38.69,a5ffd2ae-2ea6-3a45-8cc5-2a27d0956963,GET,news/1/menu,JSESSIONID=g819hxa85thw58kzgoihih8b13klyul,application/json,application/json,77.58.38.69,"Mozilla/5.0 (Windows; U; Windows NT 5.2; en-US; rv:1.9.1.3) Gecko/20090824 Firefox/3.5.3 (.NET CLR 3.5.30729)",200
2020-03-18 13:55:16.835479,197.235.218.184,c9bca9f5-acbe-3091-98f0-84b379f91ce4,GET,cricket/1/menu,JSESSIONID=vod03sx7ynp9s74tczsly2vquoaha64,application/json,application/json,197.235.218.184,"Mozilla/5.0 (Windows; U; MSIE 7.0; Windows NT 6.0; en-US)",200
2020-03-18 13:55:16.835680,41.138.59.30,29cea858-c0f9-35a4-9ca0-b25d4c63da52,GET,news/1/menu,JSESSIONID=t8fsqhpd8n3tetesreghob9y8swo9q5,application/json,application/json,41.138.59.30,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; SV1; .NET CLR 2.0.50727; InfoPath.2)",200
2020-03-18 13:55:16.842384,90.140.197.201,7eb255e6-0a16-3e7d-9d6f-26b7320e27f0,GET,news/1/menu,JSESSIONID=kqjjdvkyjcbgmmumolcdariamj0easi,application/json,application/json,90.140.197.201,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.1.1) Gecko/20090718 Firefox/3.5.1",200
2020-03-18 13:55:16.843490,202.160.17.6,491533ad-d5a6-3ba4-9c2f-d61f9b636eb8,GET,map/1/menu,JSESSIONID=9v8u2wuyk3lytbsofnpopedmymzp8si,application/json,application/json,202.160.17.6,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.1.1) Gecko/20090718 Firefox/3.5.1",200
2020-03-18 13:55:16.848840,202.174.3.201,b26d3518-3a9c-36c0-bc2b-3eacdc471308,GET,map/1/menu,JSESSIONID=do44ybxdtz7mfqzx1h42189tw353i65,application/json,application/json,202.174.3.201,"Mozilla/5.0 (Windows; U; Windows NT 5.2; en-US; rv:1.9.1.3) Gecko/20090824 Firefox/3.5.3 (.NET CLR 3.5.30729)",200
2020-03-18 13:55:16.850084,41.75.64.200,f8c022eb-1a35-3c22-ac76-429ed094f3e4,GET,cricket/1/menu,JSESSIONID=nobf1kjru954exok26ggpdrhdxwr60j,application/json,application/json,41.75.64.200,"Mozilla/5.0 (X11; U; Linux x86_64; en-US; rv:1.9.1.3) Gecko/20090913 Firefox/3.5.3",200
