timestamp,ip_address,access_token,http_method,invoke_path,cookie,accept,content_type,x_forwarded_for,user_agent,response_code
2020-03-18 17:08:52.928034,190.148.50.241,a7c26a90-12ee-30a1-941d-ebc67170eaa6,GET,news/1/menu,JSESSIONID=ltj0bsyw29nuuiz1p0f670e5q5o1jrn,application/json,application/json,190.148.50.241,"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/4.0.219.6 Safari/532.1",200
2020-03-18 17:08:52.991009,198.24.134.15,efd46a19-ceb4-3ce7-b86e-66bec17b939c,GET,news/1/menu,JSESSIONID=2ky2894qe7b2dxkbzp4thau28d5isng,application/json,application/json,198.24.134.15,"Mozilla/4.0 (compatible; MSIE 6.1; Windows XP)",200
2020-03-18 17:08:52.991863,203.193.117.32,d7f03798-1986-34fd-947e-64b208813ec4,GET,news/1/menu,JSESSIONID=rbmpgcwnu49i15q4s02hi9jydh0gj7e,application/json,application/json,203.193.117.32,"Opera/9.80 (Windows NT 5.2; U; ru) Presto/2.5.22 Version/10.51",200
2020-03-18 17:08:52.994504,185.158.121.14,c6324095-e65e-3db5-bb83-efd335719a5b,GET,news/1/menu,JSESSIONID=zqbgaias3i5e29nr0s040lkt8e0tatz,application/json,application/json,185.158.121.14,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; SV1; .NET CLR 2.0.50727; InfoPath.2)",200
2020-03-18 17:08:53.005623,103.99.103.212,14d245af-3257-348a-8308-2b0c5ebcce3c,GET,news/1/menu,JSESSIONID=fz4dn044ic9f0rb0i05o02lpuf3uyqf,application/json,application/json,103.99.103.212,"Mozilla/5.0 (Windows; U; Windows NT 5.2; en-US; rv:1.9.1.3) Gecko/20090824 Firefox/3.5.3 (.NET CLR 3.5.30729)",200
2020-03-18 17:08:53.015713,94.165.89.7,db33cb17-b0e5-3ff1-8e4d-a2541364c96e,GET,map/1/menu,JSESSIONID=gdi1oq7irjw10iqjvgcbi0u4b9n334m,application/json,application/json,94.165.89.7,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en; rv:1.9.1.3) Gecko/20090824 Firefox/3.5.3 (.NET CLR 3.5.30729)",200
2020-03-18 17:08:53.016112,202.88.85.184,b7127566-273d-3fff-9db0-a8dfcb8b0233,GET,news/1/menu,JSESSIONID=8pbzzxgl75w01fnmv2jls536v5iih2i,application/json,application/json,202.88.85.184,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Win64; x64; Trident/4.0)",200
2020-03-18 17:08:53.023872,203.17.241.76,79e488dc-93e0-3ee0-80f6-e2e76977486f,GET,news/1/menu,JSESSIONID=28levts2di3o2bpv9l56jnbe3x9fgwe,application/json,application/json,203.17.241.76,"Mozilla/5.0 (Windows; U; MSIE 7.0; Windows NT 6.0; en-US)",200
2020-03-18 17:08:53.035040,105.108.77.1,13016ac1-7ea2-33ee-9658-506ea5654f1c,GET,news/1/menu,JSESSIONID=cn3b9ykrjjyjop9k741wnujm82mhkwc,application/json,application/json,105.108.77.1,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; SV1; .NET CLR 2.0.50727; InfoPath.2)",200
2020-03-18 17:08:53.036556,36.252.127.182,79158e1f-7c28-343c-9bcb-1218d2146e57,GET,map/1/menu,JSESSIONID=oj1enbiehymjltp3j9azi0gotgzknyr,application/json,application/json,36.252.127.182,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/4.0; SLCC1; .NET CLR 2.0.50727; .NET CLR 1.1.4322; .NET CLR 3.5.30729; .NET CLR 3.0.30729)",200
2020-03-18 17:08:53.065473,190.212.215.129,c9a0f708-c3f5-361d-9152-eee2d09dd6b9,GET,news/1/menu,JSESSIONID=6ng9cc0qwl37k1u2zn7912brz7wu6fr,application/json,application/json,190.212.215.129,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en; rv:1.9.1.3) Gecko/20090824 Firefox/3.5.3 (.NET CLR 3.5.30729)",200
2020-03-18 17:08:53.132706,92.144.86.188,17db2645-bf26-3d4d-9c95-53106a24274f,GET,news/1/menu,JSESSIONID=chrjswqux7alroqicrn24pn32rdyfi6,application/json,application/json,92.144.86.188,"Mozilla/4.0 (compatible; MSIE 6.1; Windows XP)",200
2020-03-18 17:08:53.173727,37.26.84.248,373cc677-64e3-31f6-a50b-d6fb61359003,GET,map/1/menu,JSESSIONID=urc00315txlq4omlmcnch29j6h7a94b,application/json,application/json,37.26.84.248,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Win64; x64; Trident/4.0)",200
2020-03-18 17:08:53.191582,139.28.45.27,ee7916d3-887c-3a05-ba60-653b001d92cf,GET,news/1/menu,JSESSIONID=aoa2dw7bnxvx9f7hm2s9rrgjnz11cii,application/json,application/json,139.28.45.27,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Win64; x64; Trident/4.0)",200
2020-03-18 17:08:53.210931,61.190.85.127,fa8fd42f-0529-3149-8f01-5d0469cd42a3,GET,news/1/menu,JSESSIONID=z0noebpgm7e7bt3r7f3lhbtcetcmtyf,application/json,application/json,61.190.85.127,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; SV1; .NET CLR 2.0.50727; InfoPath.2)",200
2020-03-18 17:08:53.270405,95.5.157.208,298a9ebc-6248-3594-8e9e-f55ae9d1d442,GET,map/1/menu,JSESSIONID=2jlivxiwcsfhlr2gg8c3mm3zo331oo4,application/json,application/json,95.5.157.208,"Mozilla/5.0 (Windows; U; MSIE 7.0; Windows NT 6.0; en-US)",200
2020-03-18 17:08:53.279198,175.157.82.23,66dd3390-2c30-3df3-8045-b21b98739dee,GET,news/1/menu,JSESSIONID=821jmelrdutsaykhcrz7wn9ifuribqm,application/json,application/json,175.157.82.23,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.1.1) Gecko/20090718 Firefox/3.5.1",200
2020-03-18 17:08:53.282364,39.49.136.81,a4c83cff-6ade-3965-966d-e52656074907,GET,map/1/menu,JSESSIONID=z205mfmsbweakfzt0al5vpgxvkq329z,application/json,application/json,39.49.136.81,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Win64; x64; Trident/4.0)",200
2020-03-18 17:08:53.310029,169.158.87.68,4eb1925c-e882-39ba-866d-a0d56ff8d9ae,GET,map/1/menu,JSESSIONID=wftsh4gwfhcich35na98xdac3zxjizf,application/json,application/json,169.158.87.68,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.1.1) Gecko/20090718 Firefox/3.5.1",200
2020-03-18 17:08:53.329415,192.88.9.171,9d5d5386-b85d-3abc-8504-4f32ba02ee5f,GET,news/1/menu,JSESSIONID=g8b4sfsbhs6kvc6wpcfu5829agx9eeg,application/json,application/json,192.88.9.171,"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/4.0.219.6 Safari/532.1",200
2020-03-18 17:08:53.330342,190.212.51.144,de7afb6a-d3fa-39f5-8823-864b79db919d,GET,map/1/menu,JSESSIONID=7fty7vfu3p8hz8l15t4opphn4hv9ch2,application/json,application/json,190.212.51.144,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/4.0; SLCC1; .NET CLR 2.0.50727; .NET CLR 1.1.4322; .NET CLR 3.5.30729; .NET CLR 3.0.30729)",200
2020-03-18 17:08:53.351601,213.55.110.135,88c3a906-fab0-3250-8aff-eb77fa9bd6ac,GET,map/1/menu,JSESSIONID=b5g76e0sg9pr2tl383n0kn8zu1vvmxc,application/json,application/json,213.55.110.135,"Mozilla/5.0 (Windows; U; MSIE 7.0; Windows NT 6.0; en-US)",200
2020-03-18 17:08:53.366363,216.147.150.55,0f62bf70-f759-3c0b-a922-5078020b1a00,GET,map/1/menu,JSESSIONID=7m2157arg9730j1fln3kpd38hx95rk4,application/json,application/json,216.147.150.55,"Mozilla/4.0 (compatible; MSIE 6.1; Windows XP)",200
2020-03-18 17:08:53.370163,110.5.115.32,ef99b6ff-5e9a-35fa-98f2-08b28e532696,GET,news/1/menu,JSESSIONID=vaytp59uzb90x7kreuk329jwtwxkdp7,application/json,application/json,110.5.115.32,"Mozilla/5.0 (Windows; U; Windows NT 5.2; en-US; rv:1.9.1.3) Gecko/20090824 Firefox/3.5.3 (.NET CLR 3.5.30729)",200
2020-03-18 17:08:53.375069,112.94.193.29,475a6518-5a65-38cb-bda7-b79791951f87,GET,map/1/menu,JSESSIONID=iptw2rkz05jxv5crpbld3a36ysjk45x,application/json,application/json,112.94.193.29,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Win64; x64; Trident/4.0)",200
2020-03-18 17:08:53.396730,57.71.78.2,186899d3-2d44-378c-b692-cae1f298b601,GET,news/1/menu,JSESSIONID=7sz3vyffber7quci07re3phkmoszrho,application/json,application/json,57.71.78.2,"Mozilla/5.0 (Windows; U; MSIE 7.0; Windows NT 6.0; en-US)",200
2020-03-18 17:08:53.432901,198.51.9.105,3c8676cf-c4d2-3f39-bfaf-be9cd62de04e,GET,map/1/menu,JSESSIONID=kqumqgqtbu3vbchd3w62e3op0rqmsgv,application/json,application/json,198.51.9.105,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en; rv:1.9.1.3) Gecko/20090824 Firefox/3.5.3 (.NET CLR 3.5.30729)",200
2020-03-18 17:08:53.440424,162.159.151.29,162d55bf-14cf-322b-86ea-1b461a1bdad4,GET,map/1/menu,JSESSIONID=fczopfgsxryrrzcakjzsvkce0xu1w4x,application/json,application/json,162.159.151.29,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; InfoPath.2)",200
2020-03-18 17:08:53.510616,196.207.243.129,f4012d7e-78a5-3534-bd2e-2bb287682436,GET,map/1/menu,JSESSIONID=o5r2r2cc018q31v5rhz9soprtqgjopb,application/json,application/json,196.207.243.129,"Mozilla/5.0 (Windows; U; Windows NT 5.2; en-US; rv:1.9.1.3) Gecko/20090824 Firefox/3.5.3 (.NET CLR 3.5.30729)",200
2020-03-18 17:08:53.521643,78.133.36.88,8d344560-4637-3a09-9aed-d749d2f51ad2,GET,map/1/menu,JSESSIONID=53fxekhw9aqsy6zemhvmxl2cavht7i8,application/json,application/json,78.133.36.88,"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/4.0.219.6 Safari/532.1",200
2020-03-18 17:08:53.538622,84.241.212.133,282e716c-3fa0-33c8-986a-ef87fe5e3e19,GET,map/1/menu,JSESSIONID=oa68bnme51ck82xqhisxkplbk7sxzau,application/json,application/json,84.241.212.133,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; SV1; .NET CLR 2.0.50727; InfoPath.2)",200
2020-03-18 17:08:53.543550,203.17.241.76,79e488dc-93e0-3ee0-80f6-e2e76977486f,GET,news/1/menu,JSESSIONID=28levts2di3o2bpv9l56jnbe3x9fgwe,application/json,application/json,203.17.241.76,"Mozilla/5.0 (Windows; U; MSIE 7.0; Windows NT 6.0; en-US)",200
2020-03-18 17:08:53.543759,137.63.23.95,cff7b534-3ce8-35f5-99f4-55d6c8635fae,GET,news/1/menu,JSESSIONID=1nf5x7qn8skrzirvelyzmwlhwjnvb3d,application/json,application/json,137.63.23.95,"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/4.0.219.6 Safari/532.1",200
2020-03-18 17:08:53.557836,217.78.78.194,e14286aa-911b-341b-86dd-243bf07a540c,GET,map/1/menu,JSESSIONID=i380clvmoi9rqcr0kexnh1uo3dfn7oe,application/json,application/json,217.78.78.194,"Opera/9.80 (Windows NT 5.2; U; ru) Presto/2.5.22 Version/10.51",200
2020-03-18 17:08:53.561354,192.0.4.22,83b4a92f-163d-35bc-a03d-428c38ad3bf1,GET,news/1/menu,JSESSIONID=gnha92xgyra0zygz35j6jfc7alcjtwf,application/json,application/json,192.0.4.22,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en; rv:1.9.1.3) Gecko/20090824 Firefox/3.5.3 (.NET CLR 3.5.30729)",200
2020-03-18 17:08:53.561751,159.0.223.140,88866686-e008-3e61-a53d-c16abf87ed1b,GET,news/1/menu,JSESSIONID=rv5ck50q1fcexycanw9wph7b6jdikp4,application/json,application/json,159.0.223.140,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.1.1) Gecko/20090718 Firefox/3.5.1",200
2020-03-18 17:08:53.564460,181.41.107.204,48df8048-fb2d-3e43-93d5-bf4bdab13484,GET,news/1/menu,JSESSIONID=edl0aup2sg0b5mzznb7p5ply1wk0ebt,application/json,application/json,181.41.107.204,"Mozilla/5.0 (Windows; U; MSIE 7.0; Windows NT 6.0; en-US)",200
2020-03-18 17:08:53.585427,74.117.220.104,0defd8cc-c365-3ade-ae7f-ff468caa62e6,GET,news/1/menu,JSESSIONID=4ezd1yqa69sl53d0uuid3esg8m5q6rz,application/json,application/json,74.117.220.104,"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/4.0.219.6 Safari/532.1",200
2020-03-18 17:08:53.611271,181.236.27.87,3c5f7fe9-3c86-3645-a3a9-073ee570a710,GET,map/1/menu,JSESSIONID=4s6qqc3ptgv90y4d93oz9ob6u7ke5vb,application/json,application/json,181.236.27.87,"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/4.0.219.6 Safari/532.1",200
2020-03-18 17:08:53.643333,59.153.124.40,e5ea3000-a0ba-39d1-92ee-21ee4de10aa0,GET,news/1/menu,JSESSIONID=dz7s2axyqzyewb7qm42axioqz0k76wy,application/json,application/json,59.153.124.40,"Mozilla/4.0 (compatible; MSIE 6.1; Windows XP)",200
2020-03-18 17:08:53.661181,154.66.111.18,a2ef0a06-e7f3-3f90-837b-828f0905b8c9,GET,map/1/menu,JSESSIONID=0mmibk8e5c5s8fep764ocsjx2b7myfq,application/json,application/json,154.66.111.18,"Mozilla/5.0 (Windows; U; MSIE 7.0; Windows NT 6.0; en-US)",200
2020-03-18 17:08:53.665061,58.9.76.210,8ceef42e-1db1-31f6-aa8f-76530948e5fd,GET,map/1/menu,JSESSIONID=xjyaqsm3cjwjijsmfm7cdhdp178u6gh,application/json,application/json,58.9.76.210,"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/4.0.219.6 Safari/532.1",200
2020-03-18 17:08:53.675970,14.202.184.134,ae7d393d-c081-3fe7-a842-927bde505cf7,GET,map/1/menu,JSESSIONID=ec3rp5b47yvpthx51o2cbffsmdexksw,application/json,application/json,14.202.184.134,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; InfoPath.2)",200
2020-03-18 17:08:53.681138,114.113.243.224,6d2f64d6-f51c-3c56-a845-ce3e0861ddcb,GET,map/1/menu,JSESSIONID=lnqrac6hp3d6kbsxepdak2xjyv46h5z,application/json,application/json,114.113.243.224,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Win64; x64; Trident/4.0)",200
2020-03-18 17:08:53.684205,46.71.241.253,9ee4a46e-dafd-3472-bd0d-3ffcae2379a6,GET,weather/1/menu,JSESSIONID=lxaqcdxgqn7utpk5qam56t3zacie7rz,application/json,application/json,46.71.241.253,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Win64; x64; Trident/4.0)",200
2020-03-18 17:08:53.690837,101.131.86.48,b9642cb6-e325-327e-915e-1decbc876cc8,GET,map/1/menu,JSESSIONID=15fyt4mkuefk2kym6w7cbqd2oq8zfp7,application/json,application/json,101.131.86.48,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/4.0; SLCC1; .NET CLR 2.0.50727; .NET CLR 1.1.4322; .NET CLR 3.5.30729; .NET CLR 3.0.30729)",200
2020-03-18 17:08:53.706304,103.99.103.212,14d245af-3257-348a-8308-2b0c5ebcce3c,GET,news/1/menu,JSESSIONID=fz4dn044ic9f0rb0i05o02lpuf3uyqf,application/json,application/json,103.99.103.212,"Mozilla/5.0 (Windows; U; Windows NT 5.2; en-US; rv:1.9.1.3) Gecko/20090824 Firefox/3.5.3 (.NET CLR 3.5.30729)",200
2020-03-18 17:08:53.707008,188.191.141.118,875bd66a-56bc-3fd1-bce6-dbbc1ee75e6c,GET,map/1/menu,JSESSIONID=wphksvy6cnenlaucav9kitz8kufzwil,application/json,application/json,188.191.141.118,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; InfoPath.2)",200
2020-03-18 17:08:53.719957,212.85.181.3,f5056db5-66ad-3518-82fe-2bfaf6bb39e0,GET,news/1/menu,JSESSIONID=pukpc5asfxqbzfhn3dxvda3ucstc4ig,application/json,application/json,212.85.181.3,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; InfoPath.2)",200
2020-03-18 17:08:53.722120,172.96.170.160,5d8111f4-fc9f-3c8e-baad-95b928bab88f,GET,map/1/menu,JSESSIONID=owgqbemb7v9dv2b7d59gp7c92cm58sr,application/json,application/json,172.96.170.160,"Mozilla/5.0 (Windows; U; MSIE 7.0; Windows NT 6.0; en-US)",200
2020-03-18 17:08:53.732085,175.157.82.23,66dd3390-2c30-3df3-8045-b21b98739dee,GET,news/1/menu,JSESSIONID=821jmelrdutsaykhcrz7wn9ifuribqm,application/json,application/json,175.157.82.23,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.1.1) Gecko/20090718 Firefox/3.5.1",200
2020-03-18 17:08:53.733489,169.158.87.68,4eb1925c-e882-39ba-866d-a0d56ff8d9ae,GET,map/1/menu,JSESSIONID=wftsh4gwfhcich35na98xdac3zxjizf,application/json,application/json,169.158.87.68,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.1.1) Gecko/20090718 Firefox/3.5.1",200
2020-03-18 17:08:53.753642,77.73.114.201,3a760b5f-315e-3614-bc69-4ecc3a65a494,GET,map/1/menu,JSESSIONID=tz0xouli61f59m91gji2k2t9jixms7a,application/json,application/json,77.73.114.201,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en; rv:1.9.1.3) Gecko/20090824 Firefox/3.5.3 (.NET CLR 3.5.30729)",200
2020-03-18 17:08:53.781253,78.133.36.88,8d344560-4637-3a09-9aed-d749d2f51ad2,GET,map/1/menu,JSESSIONID=53fxekhw9aqsy6zemhvmxl2cavht7i8,application/json,application/json,78.133.36.88,"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/4.0.219.6 Safari/532.1",200
2020-03-18 17:08:53.781626,201.207.247.196,4cef1173-0ff3-399e-8a75-754652cf975c,GET,places/1/menu,JSESSIONID=0es9xbravzixarzj560qd31nh6wc11h,application/json,application/json,201.207.247.196,"Mozilla/5.0 (X11; U; Linux x86_64; en-US; rv:1.9.1.3) Gecko/20090913 Firefox/3.5.3",200
