timestamp,ip_address,access_token,http_method,invoke_path,cookie,accept,content_type,x_forwarded_for,user_agent,response_code
2020-03-18 19:23:55.350624,196.216.160.166,1f694e4d-f690-31d8-b83f-bc6e0d8b2a17,GET,cricket/1/menu,JSESSIONID=z9rd5z4dhyssh7w5ulckzx8ot80dwtp,application/json,application/json,196.216.160.166,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; SV1; .NET CLR 2.0.50727; InfoPath.2)",200
2020-03-18 19:23:55.357529,91.119.255.95,abe50277-1469-3569-adc2-cb2b8887ff8f,GET,map/1/menu,JSESSIONID=5bwh02akp75bzycit1j2ihldm05vfud,application/json,application/json,91.119.255.95,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; InfoPath.2)",200
2020-03-18 19:23:55.401746,158.37.160.110,58412646-ddc3-3118-8725-a35e7a62a0f1,GET,places/1/menu,JSESSIONID=ivq4pch7lw7u3ctxw833ywqfmlm97mq,application/json,application/json,158.37.160.110,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; SV1; .NET CLR 2.0.50727; InfoPath.2)",200
2020-03-18 19:23:55.428573,188.160.69.129,c3760c3f-6caa-3f0c-a7a6-f1b9b40c2f51,GET,places/1/menu,JSESSIONID=up42ngjjcx68l685cidje8sp9tamygm,application/json,application/json,188.160.69.129,"Mozilla/5.0 (Windows; U; MSIE 7.0; Windows NT 6.0; en-US)",200
2020-03-18 19:23:55.455121,109.75.50.102,6c575927-1eb6-34bc-bd57-66512c91a47c,GET,map/1/menu,JSESSIONID=s6vsiwfot0hh3fqg2ly3ydyic032s17,application/json,application/json,109.75.50.102,"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/4.0.219.6 Safari/532.1",200
2020-03-18 19:23:55.488502,178.219.49.85,d86af9f8-4677-372c-a384-1e0ebdf7aa00,GET,payment/1/menu,JSESSIONID=qd2z6zizlyq2lq4o553pqgltlra4tiy,application/json,application/json,178.219.49.85,"Mozilla/4.0 (compatible; MSIE 6.1; Windows XP)",200
2020-03-18 19:23:55.491952,201.192.221.86,1fbc7ae5-9b1f-33cc-b0bc-bd57c36c0ad7,GET,places/1/menu,JSESSIONID=zoazklvo2f7yrttok3acl9lu3640eip,application/json,application/json,201.192.221.86,"Mozilla/5.0 (Windows; U; MSIE 7.0; Windows NT 6.0; en-US)",200
2020-03-18 19:23:55.514147,176.83.215.87,ee451f25-217c-3b66-a1ed-d8a1bb2324fe,GET,map/1/menu,JSESSIONID=zlwei9nmgmxqndyd4t0pfsnf0k5hnzh,application/json,application/json,176.83.215.87,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; SV1; .NET CLR 2.0.50727; InfoPath.2)",200
2020-03-18 19:23:55.518676,85.75.108.202,1384930e-4ada-3d9b-bd06-d4c80ba25aa3,GET,map/1/menu,JSESSIONID=qi7u69perbbues2apob3jvhmvztgmmv,application/json,application/json,85.75.108.202,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; SV1; .NET CLR 2.0.50727; InfoPath.2)",200
2020-03-18 19:23:55.530209,103.71.204.97,6faf7bdc-d601-334b-abab-841b36cf0c6a,GET,places/1/menu,JSESSIONID=uvm9r5cbuuxdsk1s6bwx06o0l0thhit,application/json,application/json,103.71.204.97,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; InfoPath.2)",200
2020-03-18 19:23:55.531211,45.147.163.78,340b5d18-7a64-33ed-957d-0d401498e935,GET,places/1/menu,JSESSIONID=sldb450r9cu9b146t0eguzl0lw2aldt,application/json,application/json,45.147.163.78,"Mozilla/5.0 (X11; U; Linux x86_64; en-US; rv:1.9.1.3) Gecko/20090913 Firefox/3.5.3",200
2020-03-18 19:23:55.543395,192.31.220.104,0aee3914-a267-3608-88f5-9bc8e234c195,GET,map/1/menu,JSESSIONID=0egewj929j81f4guxi90lbp9nfjoe1d,application/json,application/json,192.31.220.104,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en; rv:1.9.1.3) Gecko/20090824 Firefox/3.5.3 (.NET CLR 3.5.30729)",200
2020-03-18 19:23:55.572270,154.73.161.124,8830b796-bf5b-3add-982c-efbb71aef54b,GET,cricket/1/menu,JSESSIONID=89pfk9h7ac9jmienvw6uiheli0vlxnj,application/json,application/json,154.73.161.124,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; SV1; .NET CLR 2.0.50727; InfoPath.2)",200
2020-03-18 19:23:55.572888,198.17.227.18,539473a0-872d-3f8e-8615-ed5c6beb9b26,GET,places/1/menu,JSESSIONID=srenqgolwq8oqzi53984z9sn0vhavvx,application/json,application/json,198.17.227.18,"Opera/9.80 (Windows NT 5.2; U; ru) Presto/2.5.22 Version/10.51",200
2020-03-18 19:23:55.594119,57.91.53.120,65b52782-40fc-35b5-a39d-472f20e9a70d,GET,payment/1/menu,JSESSIONID=btbygicjwg76j4wdw74eidtp650palc,application/json,application/json,57.91.53.120,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.1.1) Gecko/20090718 Firefox/3.5.1",200
2020-03-18 19:23:55.601518,41.79.58.82,86a76e9e-c2fb-3b30-adf9-6e089178c33f,GET,map/1/menu,JSESSIONID=uia21hg6c0l775mcogpwjznxfl8fxdt,application/json,application/json,41.79.58.82,"Opera/9.80 (Windows NT 5.2; U; ru) Presto/2.5.22 Version/10.51",200
2020-03-18 19:23:55.621450,99.234.165.184,cb2a2138-c770-38d9-8417-c3644be259d6,GET,map/1/menu,JSESSIONID=19mghylum6jhfxs0c9ff1xwu4msoa3d,application/json,application/json,99.234.165.184,"Mozilla/5.0 (Windows; U; Windows NT 5.2; en-US; rv:1.9.1.3) Gecko/20090824 Firefox/3.5.3 (.NET CLR 3.5.30729)",200
2020-03-18 19:23:55.634794,83.178.7.0,c1ae89fa-ad09-33ee-9ec3-f0cfdec07f8f,GET,map/1/menu,JSESSIONID=jo7n5xp30ck6w79j774wh56orumvn4x,application/json,application/json,83.178.7.0,"Mozilla/4.0 (compatible; MSIE 6.1; Windows XP)",200
2020-03-18 19:23:55.651407,196.200.93.76,63f38281-3df3-3891-b08e-39732cf65b3a,GET,map/1/menu,JSESSIONID=9timwpejgsn2ej195cvelmf18dgjfox,application/json,application/json,196.200.93.76,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; InfoPath.2)",200
2020-03-18 19:23:55.654992,124.109.7.133,d10d336a-8023-39cc-aa44-0f6dacd168fd,GET,places/1/menu,JSESSIONID=eon2kbosr5f68vpzqomag5m2yl9bae7,application/json,application/json,124.109.7.133,"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/4.0.219.6 Safari/532.1",200
2020-03-18 19:23:55.658429,41.216.114.41,8eb5834c-6bfc-3bc9-90e6-70b1cce480ea,GET,cricket/1/menu,JSESSIONID=l6i7go4qcgvb3o09iq4nfu8vx5s362f,application/json,application/json,41.216.114.41,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.1.1) Gecko/20090718 Firefox/3.5.1",200
2020-03-18 19:23:55.670309,137.63.212.11,221cfb49-d132-3d60-97d5-790ee4203831,GET,map/1/menu,JSESSIONID=87pecghm37j04m2kvioxjijmrwzqdfk,application/json,application/json,137.63.212.11,"Mozilla/5.0 (Windows; U; Windows NT 5.2; en-US; rv:1.9.1.3) Gecko/20090824 Firefox/3.5.3 (.NET CLR 3.5.30729)",200
2020-03-18 19:23:55.674194,46.122.0.222,c35b0cfd-7232-3a41-a753-b315b6e8266a,GET,places/1/menu,JSESSIONID=d4kir3bkwko9w4l7d09vrlquso3dk8t,application/json,application/json,46.122.0.222,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en; rv:1.9.1.3) Gecko/20090824 Firefox/3.5.3 (.NET CLR 3.5.30729)",200
2020-03-18 19:23:55.677467,84.227.249.99,92ad709f-2256-37cf-8f48-c270f498791a,GET,places/1/menu,JSESSIONID=i95xrodu6v1d06oon6mooiup31rom7j,application/json,application/json,84.227.249.99,"Mozilla/5.0 (Windows; U; Windows NT 5.2; en-US; rv:1.9.1.3) Gecko/20090824 Firefox/3.5.3 (.NET CLR 3.5.30729)",200
2020-03-18 19:23:55.679764,211.21.187.200,2b95dd8f-07ae-32cb-a994-bb485e5fd21b,GET,map/1/menu,JSESSIONID=omiz9c10sd0irnuk2qtsp0lxpkuxttb,application/json,application/json,211.21.187.200,"Opera/9.80 (Windows NT 5.2; U; ru) Presto/2.5.22 Version/10.51",200
2020-03-18 19:23:55.688531,190.106.17.113,78c79a3b-0796-32d2-ba7f-fa3fd9fe4798,GET,map/1/menu,JSESSIONID=buk9f3xhizdshqqbx5nmzx5cx0ohp90,application/json,application/json,190.106.17.113,"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/4.0.219.6 Safari/532.1",200
2020-03-18 19:23:55.695522,203.0.63.255,2d3007c3-9496-3b19-9247-9ca1e025cc90,GET,map/1/menu,JSESSIONID=zhvml45g0zvpfy11rvbgqlshvis3gru,application/json,application/json,203.0.63.255,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; InfoPath.2)",200
2020-03-18 19:23:55.712254,103.53.26.237,5fde150a-960a-3561-94dd-12d4cf7ade2e,GET,cricket/1/menu,JSESSIONID=knmokofqxr6x06osdgze5gc9xrzl8de,application/json,application/json,103.53.26.237,"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/4.0.219.6 Safari/532.1",200
2020-03-18 19:23:55.717004,197.227.124.115,e26f5823-91cc-3896-8d68-fa8eedea5f34,GET,map/1/menu,JSESSIONID=2iqp1suwznc94njue2udd2p3xl920of,application/json,application/json,197.227.124.115,"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/4.0.219.6 Safari/532.1",200
2020-03-18 19:23:55.717208,175.106.37.39,90d5ce5a-04bb-346f-8a53-6e96e08a91c1,GET,map/1/menu,JSESSIONID=fy67zws11mjgpn6wumblzi8sllllwml,application/json,application/json,175.106.37.39,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/4.0; SLCC1; .NET CLR 2.0.50727; .NET CLR 1.1.4322; .NET CLR 3.5.30729; .NET CLR 3.0.30729)",200
2020-03-18 19:23:55.727636,213.196.121.188,b2f01755-b82e-34c0-894e-af28fe365af5,GET,map/1/menu,JSESSIONID=a22wy8i6vkhrrv03lng3ufws6fpyuyw,application/json,application/json,213.196.121.188,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; InfoPath.2)",200
2020-03-18 19:23:55.730221,69.73.245.6,65375b47-55b7-3bd3-b9b7-162c6c11a2f8,GET,map/1/menu,JSESSIONID=wcf31uoolqz1ov3xrpfg0yyv678u4id,application/json,application/json,69.73.245.6,"Mozilla/5.0 (X11; U; Linux x86_64; en-US; rv:1.9.1.3) Gecko/20090913 Firefox/3.5.3",200
2020-03-18 19:23:55.750843,86.98.219.56,e87af2c4-a46c-3cce-9d2e-144d68a8d75b,GET,map/1/menu,JSESSIONID=6h06u4gapktyiyr9ppedjd362u7qe4n,application/json,application/json,86.98.219.56,"Opera/9.80 (Windows NT 5.2; U; ru) Presto/2.5.22 Version/10.51",200
2020-03-18 19:23:55.757505,103.7.57.235,e77d88fd-16fb-3732-ba9d-a1eed3bb816c,GET,places/1/menu,JSESSIONID=ffyq14tq20wlcp4wnr5n27r2rd9gzkp,application/json,application/json,103.7.57.235,"Mozilla/5.0 (Windows; U; Windows NT 5.2; en-US; rv:1.9.1.3) Gecko/20090824 Firefox/3.5.3 (.NET CLR 3.5.30729)",200
2020-03-18 19:23:55.758514,204.212.123.95,233da1c9-ef8f-3ab5-b392-98eb3e39c057,GET,map/1/menu,JSESSIONID=j17d78a47awjsxdzqxj6xh2tm09cvdd,application/json,application/json,204.212.123.95,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.1.1) Gecko/20090718 Firefox/3.5.1",200
2020-03-18 19:23:55.783108,105.11.188.205,e1444960-a666-38da-8725-d23af69b9b15,GET,places/1/menu,JSESSIONID=57rg5ti55cwhv63sjynzmkwi2iz1wmr,application/json,application/json,105.11.188.205,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; InfoPath.2)",200
2020-03-18 19:23:55.798318,5.36.0.48,492dbc50-ad51-32ad-881a-30eac8252085,GET,cricket/1/menu,JSESSIONID=qxt9qzw0tv7z9mobx7y72c59u9xni9k,application/json,application/json,5.36.0.48,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/4.0; SLCC1; .NET CLR 2.0.50727; .NET CLR 1.1.4322; .NET CLR 3.5.30729; .NET CLR 3.0.30729)",200
2020-03-18 19:23:55.828503,192.168.230.19,7a1d2640-d97c-3912-b5dc-f78dd8508e34,GET,map/1/menu,JSESSIONID=rman78p7fpabo7uyvot5jvioefiqopd,application/json,application/json,192.168.230.19,"Mozilla/5.0 (Windows; U; Windows NT 5.2; en-US; rv:1.9.1.3) Gecko/20090824 Firefox/3.5.3 (.NET CLR 3.5.30729)",200
2020-03-18 19:23:55.880953,92.142.144.122,f1719fc9-0502-3d75-a2c0-1cfbb3424938,GET,map/1/menu,JSESSIONID=perhnw1v9ouysp1nskjdrtvpzdoo6db,application/json,application/json,92.142.144.122,"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/4.0.219.6 Safari/532.1",200
2020-03-18 19:23:55.904431,43.231.113.187,409a729f-5b0b-36f8-8b5f-fc6d5d8c8894,GET,cricket/1/menu,JSESSIONID=wpz6b8k584tjqxub9pc4leppobkvzbl,application/json,application/json,43.231.113.187,"Mozilla/5.0 (X11; U; Linux x86_64; en-US; rv:1.9.1.3) Gecko/20090913 Firefox/3.5.3",200
2020-03-18 19:23:55.915715,178.19.203.196,0ed14395-28e5-34c3-bb8c-08acbbc27ef1,GET,map/1/menu,JSESSIONID=4564akqrxb6uqhquy5w3t2orwhljem7,application/json,application/json,178.19.203.196,"Opera/9.80 (Windows NT 5.2; U; ru) Presto/2.5.22 Version/10.51",200
2020-03-18 19:23:55.933409,190.183.197.201,57a23d21-328d-3605-a4c2-2d9babfb7e2f,GET,map/1/menu,JSESSIONID=tc8rexahu9jxz4orcg34i7xccsc9a8v,application/json,application/json,190.183.197.201,"Mozilla/5.0 (Windows; U; Windows NT 5.2; en-US; rv:1.9.1.3) Gecko/20090824 Firefox/3.5.3 (.NET CLR 3.5.30729)",200
2020-03-18 19:23:55.939540,93.185.23.70,74f323f5-ffb7-3f7d-9260-36371daf7770,GET,cricket/1/menu,JSESSIONID=iipcbt0ov90zlmli6abq7s9jn5iqqo8,application/json,application/json,93.185.23.70,"Mozilla/5.0 (Windows; U; Windows NT 5.2; en-US; rv:1.9.1.3) Gecko/20090824 Firefox/3.5.3 (.NET CLR 3.5.30729)",200
