timestamp,ip_address,access_token,http_method,invoke_path,cookie,accept,content_type,x_forwarded_for,user_agent,response_code
2020-03-18 15:00:21.250140,178.146.75.161,31be589e-5153-3b48-afa9-aff6b7233440,GET,news/1/menu,JSESSIONID=19kdhou3ypdvir8uuvgeky5htho08fh,application/json,application/json,178.146.75.161,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.1.1) Gecko/20090718 Firefox/3.5.1",200
2020-03-18 15:00:21.283603,95.76.193.182,87f8b7e8-e8f5-30be-82c9-067bea787522,GET,map/1/menu,JSESSIONID=yhhfwk4ck7x432zinswmyo9n01m109w,application/json,application/json,95.76.193.182,"Mozilla/5.0 (Windows; U; MSIE 7.0; Windows NT 6.0; en-US)",200
2020-03-18 15:00:21.287485,176.97.193.178,5c32ebdd-7e70-3c00-913a-a46be5a4d873,GET,news/1/menu,JSESSIONID=727dskqqyi4qkqbv0qxtfdo6ampx4at,application/json,application/json,176.97.193.178,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/4.0; SLCC1; .NET CLR 2.0.50727; .NET CLR 1.1.4322; .NET CLR 3.5.30729; .NET CLR 3.0.30729)",200
2020-03-18 15:00:21.316714,41.138.151.226,f2737382-6d48-3422-a0cc-797c4cf0f554,GET,map/1/menu,JSESSIONID=73vncp5qg7ys2985ip3mdrq35zgu7wn,application/json,application/json,41.138.151.226,"Opera/9.80 (Windows NT 5.2; U; ru) Presto/2.5.22 Version/10.51",200
2020-03-18 15:00:21.357861,202.22.154.27,da18b0c9-5ca0-3537-ae87-8620b46f279e,GET,map/1/menu,JSESSIONID=gnmgd2jk0l42z441gzoy1hh13brkx66,application/json,application/json,202.22.154.27,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en; rv:1.9.1.3) Gecko/20090824 Firefox/3.5.3 (.NET CLR 3.5.30729)",200
2020-03-18 15:00:21.373177,45.138.71.35,b5103195-68db-3e55-b7d2-cae330bf4da9,GET,map/1/menu,JSESSIONID=dcqtcx4ruo6lm0l2av7uf9f1hycg76j,application/json,application/json,45.138.71.35,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; SV1; .NET CLR 2.0.50727; InfoPath.2)",200
2020-03-18 15:00:21.392456,196.170.44.1,3bb4e9f3-13b0-3eeb-b60e-2f1f4b9c5ece,GET,map/1/menu,JSESSIONID=m0jtuazb2dheg7ld75u1868fzr0rkvh,application/json,application/json,196.170.44.1,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.1.1) Gecko/20090718 Firefox/3.5.1",200
2020-03-18 15:00:21.415778,197.248.111.236,4b80fe4d-e33c-3184-a4b2-d9761f267978,GET,map/1/menu,JSESSIONID=0xn3ohoj5v54ruqb16vkg1on50b9lqq,application/json,application/json,197.248.111.236,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Win64; x64; Trident/4.0)",200
2020-03-18 15:00:21.430173,190.106.117.229,68ab7dd0-5cad-33ac-bbd3-19c0a56d85df,GET,map/1/menu,JSESSIONID=r0p01rigft89t0379mys15n2rkebws9,application/json,application/json,190.106.117.229,"Opera/9.80 (Windows NT 5.2; U; ru) Presto/2.5.22 Version/10.51",200
2020-03-18 15:00:21.433110,65.102.106.170,a7c72c27-7911-3fc9-a79f-5882681fecda,GET,map/1/menu,JSESSIONID=ddwlg8uy3z1i58aaczwoden3shxgaoe,application/json,application/json,65.102.106.170,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; InfoPath.2)",200
2020-03-18 15:00:21.446839,37.186.46.42,9e9343bd-9534-3599-ac0b-0d63ce9455d8,GET,news/1/menu,JSESSIONID=5qw0onytd8ji2yzmlhwnue0hyhdbhnc,application/json,application/json,37.186.46.42,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Win64; x64; Trident/4.0)",200
2020-03-18 15:00:21.472237,214.53.196.133,703c6195-bba5-3215-9710-6c41ff4037bc,GET,map/1/menu,JSESSIONID=hkhgdfuw0u7mva3miszn44i3eu40lrv,application/json,application/json,214.53.196.133,"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/4.0.219.6 Safari/532.1",200
2020-03-18 15:00:21.485131,185.45.71.31,42767dc0-6bdd-35be-b542-654da990eb1d,GET,news/1/menu,JSESSIONID=7fygusweofr3sjwbbi31prr7f29hebz,application/json,application/json,185.45.71.31,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en; rv:1.9.1.3) Gecko/20090824 Firefox/3.5.3 (.NET CLR 3.5.30729)",200
2020-03-18 15:00:21.521561,83.78.36.255,f6dcbddc-e530-380f-ad13-db724456b7aa,GET,map/1/menu,JSESSIONID=xotrpgz4qkwivwonk1tifj0cln7ulq2,application/json,application/json,83.78.36.255,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; SV1; .NET CLR 2.0.50727; InfoPath.2)",200
2020-03-18 15:00:21.532417,156.211.77.91,d6a34fd4-bb3f-3ca6-8142-da36c4c33d0f,GET,map/1/menu,JSESSIONID=09n7gkb95w6b6a9xtt8218xm7r3rj0v,application/json,application/json,156.211.77.91,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; SV1; .NET CLR 2.0.50727; InfoPath.2)",200
2020-03-18 15:00:21.544982,62.122.143.88,2441fee3-b372-3f0a-a8de-74d097e381c3,GET,map/1/menu,JSESSIONID=qjd7zao2cf5d9dutt1mblis0wr99ybq,application/json,application/json,62.122.143.88,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/4.0; SLCC1; .NET CLR 2.0.50727; .NET CLR 1.1.4322; .NET CLR 3.5.30729; .NET CLR 3.0.30729)",200
2020-03-18 15:00:21.547087,103.66.185.220,002007f7-1e88-38a3-8d52-62149a5e9543,GET,map/1/menu,JSESSIONID=jqy7159su829zdykfu44qof1lfm67b7,application/json,application/json,103.66.185.220,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/4.0; SLCC1; .NET CLR 2.0.50727; .NET CLR 1.1.4322; .NET CLR 3.5.30729; .NET CLR 3.0.30729)",200
2020-03-18 15:00:21.566558,89.25.78.176,fbbc7373-61a6-3ac0-930f-0cea57b2cc21,GET,map/1/menu,JSESSIONID=j3yybkrlplj4fhbejsq753yci2g3k2d,application/json,application/json,89.25.78.176,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.1.1) Gecko/20090718 Firefox/3.5.1",200
2020-03-18 15:00:21.579957,109.202.119.30,0ea4963b-bc61-3614-84ff-497f538c818e,GET,news/1/menu,JSESSIONID=t619w9fop5hv98gjl6cwlfnl36hvl6t,application/json,application/json,109.202.119.30,"Mozilla/5.0 (Windows; U; Windows NT 5.2; en-US; rv:1.9.1.3) Gecko/20090824 Firefox/3.5.3 (.NET CLR 3.5.30729)",200
2020-03-18 15:00:21.634874,182.226.123.238,a0c518ce-ed31-3272-9323-edaad59e5cfc,GET,news/1/menu,JSESSIONID=wa2ykaewnnk8q6uo19klo62j46xh5ia,application/json,application/json,182.226.123.238,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en; rv:1.9.1.3) Gecko/20090824 Firefox/3.5.3 (.NET CLR 3.5.30729)",200
2020-03-18 15:00:21.660129,178.55.221.210,a86b108c-595d-3bab-a309-099f1e323840,GET,map/1/menu,JSESSIONID=8hc31v6rr006rphb6qgstmgouktr3v3,application/json,application/json,178.55.221.210,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Win64; x64; Trident/4.0)",200
2020-03-18 15:00:21.662875,206.80.29.40,5454f50d-1ddb-393b-a425-3fbd2b62b925,GET,news/1/menu,JSESSIONID=abtof49i3gukac418uah4jgofenreu8,application/json,application/json,206.80.29.40,"Mozilla/5.0 (X11; U; Linux x86_64; en-US; rv:1.9.1.3) Gecko/20090913 Firefox/3.5.3",200
2020-03-18 15:00:21.672325,91.191.52.3,a21e6bd2-e9e4-3f51-8a7b-feab281aa05c,GET,news/1/menu,JSESSIONID=og74dgs4s9wewarjn45mzdf78pkyyw7,application/json,application/json,91.191.52.3,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Win64; x64; Trident/4.0)",200
2020-03-18 15:00:21.678740,192.53.245.118,7308e2bb-9ea8-39c5-a263-a3b631e59d62,GET,news/1/menu,JSESSIONID=dfeqpa1k4ue0p5ukbfxkyqlifu056cu,application/json,application/json,192.53.245.118,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en; rv:1.9.1.3) Gecko/20090824 Firefox/3.5.3 (.NET CLR 3.5.30729)",200
2020-03-18 15:00:21.685772,109.165.242.30,098e59fb-ed7b-35d0-9432-4b7af3edb2f9,GET,map/1/menu,JSESSIONID=ejjmbfpix46q3vv85etg8yeijs07sfq,application/json,application/json,109.165.242.30,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; SV1; .NET CLR 2.0.50727; InfoPath.2)",200
2020-03-18 15:00:21.695254,78.101.113.126,53d6311d-6424-3485-8bb0-576409255bec,GET,map/1/menu,JSESSIONID=ytx76ajn7gz1lj2egga16yjmha1oe5d,application/json,application/json,78.101.113.126,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en; rv:1.9.1.3) Gecko/20090824 Firefox/3.5.3 (.NET CLR 3.5.30729)",200
2020-03-18 15:00:21.699007,83.99.68.175,a24d5096-0d56-30f1-b9cf-938c8b2256dd,GET,map/1/menu,JSESSIONID=vowq0trfhodshqtlixsd12j42x9wjsg,application/json,application/json,83.99.68.175,"Mozilla/5.0 (Windows; U; Windows NT 5.2; en-US; rv:1.9.1.3) Gecko/20090824 Firefox/3.5.3 (.NET CLR 3.5.30729)",200
2020-03-18 15:00:21.700980,185.210.146.44,867f0deb-d24d-3527-a5ce-5417a4053cef,GET,map/1/menu,JSESSIONID=8l56oxg8ffm30zothpwnsbzlrnic40f,application/json,application/json,185.210.146.44,"Mozilla/5.0 (Windows; U; MSIE 7.0; Windows NT 6.0; en-US)",200
2020-03-18 15:00:21.706029,95.207.112.112,a6d42c86-e122-374c-8fff-6a5f75f78bbb,GET,map/1/menu,JSESSIONID=eeqgeytkacf0qe3ywt9efojyy1qoz8u,application/json,application/json,95.207.112.112,"Mozilla/5.0 (Windows; U; MSIE 7.0; Windows NT 6.0; en-US)",200
2020-03-18 15:00:21.723114,81.33.204.205,63437f15-c93e-36fb-8cf3-f692f2ef137d,GET,news/1/menu,JSESSIONID=gl01ix2sswpxn1bubi89ca480urnjvt,application/json,application/json,81.33.204.205,"Mozilla/5.0 (Windows; U; MSIE 7.0; Windows NT 6.0; en-US)",200
2020-03-18 15:00:21.781746,102.83.12.71,4010feb0-5be5-3c80-a4fd-0ff0930e3b8a,GET,map/1/menu,JSESSIONID=us0ep3oc1at597ccftfmwk34dmdnhkr,application/json,application/json,102.83.12.71,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; SV1; .NET CLR 2.0.50727; InfoPath.2)",200
2020-03-18 15:00:21.791526,212.60.72.22,73a7918c-61a2-3656-9aeb-0c75f8c134de,GET,news/1/menu,JSESSIONID=l1sag7g6av4f5yzlytpmater4n11fnp,application/json,application/json,212.60.72.22,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en; rv:1.9.1.3) Gecko/20090824 Firefox/3.5.3 (.NET CLR 3.5.30729)",200
2020-03-18 15:00:21.808604,213.55.85.40,18e0887e-7f0e-3620-b23d-9f4f7f1c5295,GET,map/1/menu,JSESSIONID=hpwii5egi44g80641zzyxeedfts9dw9,application/json,application/json,213.55.85.40,"Opera/9.80 (Windows NT 5.2; U; ru) Presto/2.5.22 Version/10.51",200
2020-03-18 15:00:21.811067,205.214.207.133,bbce3f32-30d7-3c0a-985f-f2a8365d0c8c,GET,map/1/menu,JSESSIONID=pfj33242ue641bfqp2z8g3tkvyrem6v,application/json,application/json,205.214.207.133,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; InfoPath.2)",200
2020-03-18 15:00:21.834266,209.8.22.87,56df8c84-744e-325a-958b-5854af3f7ae5,GET,weather/1/menu,JSESSIONID=59rwv886bnqmytptdnoic2nm10k42qa,application/json,application/json,209.8.22.87,"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/4.0.219.6 Safari/532.1",200
2020-03-18 15:00:21.839556,192.131.134.52,33110523-7caf-3965-b815-2b7d5ebf63ee,GET,map/1/menu,JSESSIONID=l5chzlmz7w8jqhif2o5xo28e4aagc2x,application/json,application/json,192.131.134.52,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; InfoPath.2)",200
2020-03-18 15:00:21.840764,209.59.113.9,c1dee73e-e448-3774-bad6-f4e83b0519e1,GET,map/1/menu,JSESSIONID=x2j2bbj2ayfesenjcqnasvmy7v173ik,application/json,application/json,209.59.113.9,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.1.1) Gecko/20090718 Firefox/3.5.1",200
2020-03-18 15:00:21.864690,192.28.34.169,f92bfee7-de86-3f69-aa08-eda502821714,GET,news/1/menu,JSESSIONID=h7us2dzxj17y25misjp4oi0gddk39v5,application/json,application/json,192.28.34.169,"Mozilla/5.0 (Windows; U; Windows NT 5.2; en-US; rv:1.9.1.3) Gecko/20090824 Firefox/3.5.3 (.NET CLR 3.5.30729)",200
2020-03-18 15:00:21.870677,118.213.170.252,6cfa1d02-9deb-3b1d-a1f2-bb43648cc30b,GET,news/1/menu,JSESSIONID=m435clyokn5o605zyj6kd6gaqgf2jay,application/json,application/json,118.213.170.252,"Mozilla/5.0 (Windows; U; Windows NT 5.2; en-US; rv:1.9.1.3) Gecko/20090824 Firefox/3.5.3 (.NET CLR 3.5.30729)",200
2020-03-18 15:00:21.871437,41.138.151.226,f2737382-6d48-3422-a0cc-797c4cf0f554,GET,map/1/menu,JSESSIONID=73vncp5qg7ys2985ip3mdrq35zgu7wn,application/json,application/json,41.138.151.226,"Opera/9.80 (Windows NT 5.2; U; ru) Presto/2.5.22 Version/10.51",200
2020-03-18 15:00:21.873159,45.138.71.35,b5103195-68db-3e55-b7d2-cae330bf4da9,GET,map/1/menu,JSESSIONID=dcqtcx4ruo6lm0l2av7uf9f1hycg76j,application/json,application/json,45.138.71.35,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; SV1; .NET CLR 2.0.50727; InfoPath.2)",200
2020-03-18 15:00:21.880335,95.48.98.214,ccabe333-c4a9-34f6-ba82-169902366488,GET,news/1/menu,JSESSIONID=4y1t2qxfg8i7ilprlo5nreehbum2naq,application/json,application/json,95.48.98.214,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Win64; x64; Trident/4.0)",200
2020-03-18 15:00:21.890845,190.106.117.229,68ab7dd0-5cad-33ac-bbd3-19c0a56d85df,GET,map/1/menu,JSESSIONID=r0p01rigft89t0379mys15n2rkebws9,application/json,application/json,190.106.117.229,"Opera/9.80 (Windows NT 5.2; U; ru) Presto/2.5.22 Version/10.51",200
2020-03-18 15:00:21.908747,81.25.177.35,580b126f-5d17-369a-8a90-6440f71dedc8,GET,map/1/menu,JSESSIONID=nlqhwi8z0b5wixinv3xbxy2i59zcvdq,application/json,application/json,81.25.177.35,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en; rv:1.9.1.3) Gecko/20090824 Firefox/3.5.3 (.NET CLR 3.5.30729)",200
2020-03-18 15:00:21.912330,154.72.15.137,6b5bb21c-c89a-3481-86dd-d2527780d27b,GET,map/1/menu,JSESSIONID=mx8xl3ed7q4eu60bbu89cdwjxaszhof,application/json,application/json,154.72.15.137,"Opera/9.80 (Windows NT 5.2; U; ru) Presto/2.5.22 Version/10.51",200
2020-03-18 15:00:21.913657,81.189.41.180,04e2e426-7525-36e1-91b4-6cdc6caf7dd6,GET,news/1/menu,JSESSIONID=2op5uifvj3tdqphhk81auj51fyzdz7v,application/json,application/json,81.189.41.180,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.1.1) Gecko/20090718 Firefox/3.5.1",200
2020-03-18 15:00:21.915038,38.107.92.192,66244a5f-d5d0-35e3-a05d-384868bbd131,GET,news/1/menu,JSESSIONID=jh0rnqrojjvsgjmtlh9o108f553rdo5,application/json,application/json,38.107.92.192,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.1.1) Gecko/20090718 Firefox/3.5.1",200
2020-03-18 15:00:21.916112,105.142.98.180,c690432a-32cd-38a5-a3c3-a3f027453a3e,GET,news/1/menu,JSESSIONID=aads9vdfivpgo8gak7k2m6n0rtj3gam,application/json,application/json,105.142.98.180,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en; rv:1.9.1.3) Gecko/20090824 Firefox/3.5.3 (.NET CLR 3.5.30729)",200
2020-03-18 15:00:21.918785,41.63.255.45,dd46db5b-915e-311c-be61-19e6762a19d1,GET,map/1/menu,JSESSIONID=6kigqmbd5ojcegilwe4odhd9iytskxx,application/json,application/json,41.63.255.45,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; SV1; .NET CLR 2.0.50727; InfoPath.2)",200
2020-03-18 15:00:21.934864,103.42.211.209,a7922b40-a6d2-3fd6-9418-5450210c1a4f,GET,map/1/menu,JSESSIONID=nz0gh5wiw2jl0cobe44e13paanqxg2q,application/json,application/json,103.42.211.209,"Opera/9.80 (Windows NT 5.2; U; ru) Presto/2.5.22 Version/10.51",200
